timestamp : 0, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 9800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 26, ask : 10005, ask_amt : -26, 
timestamp : 9800, symbol : STARFRUIT, alpha : 69, mid : 5000.5, bid : 4997, bid_amt : 26, ask : 5004, ask_amt : -26,
timestamp : 9900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 25, ask : 10005, ask_amt : -25, 
timestamp : 9900, symbol : STARFRUIT, alpha : 69, mid : 5002.0, bid : 5001, bid_amt : 4, ask : 5003, ask_amt : -25,
timestamp : 10000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 28, ask : 10005, ask_amt : -28, 
timestamp : 10000, symbol : STARFRUIT, alpha : 69, mid : 5000.0, bid : 4997, bid_amt : 8, ask : 5003, ask_amt : -28,
timestamp : 10100, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -3, 
timestamp : 10100, symbol : STARFRUIT, alpha : 69, mid : 4999.0, bid : 4996, bid_amt : 1, ask : 5002, ask_amt : -25,
timestamp : 10200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 10200, symbol : STARFRUIT, alpha : 69, mid : 4999.0, bid : 4996, bid_amt : 2, ask : 5002, ask_amt : -28,
timestamp : 10300, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 4, ask : 10005, ask_amt : -27, 
timestamp : 10300, symbol : STARFRUIT, alpha : 69, mid : 5002.0, bid : 5001, bid_amt : 1, ask : 5003, ask_amt : -27,
timestamp : 10400, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 10400, symbol : STARFRUIT, alpha : 69, mid : 5000.0, bid : 4997, bid_amt : 1, ask : 5003, ask_amt : -29,
timestamp : 10500, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 4, ask : 10004, ask_amt : -2, 
timestamp : 10500, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4996, bid_amt : 31, ask : 5003, ask_amt : -31,
timestamp : 10600, symbol : AMETHYSTS, alpha : 69, mid : 9998.0, bid : 9996, bid_amt : 2, ask : 10000, ask_amt : -4, 
timestamp : 10600, symbol : STARFRUIT, alpha : 69, mid : 4998.5, bid : 4997, bid_amt : 31, ask : 5000, ask_amt : -4,
timestamp : 10700, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 8, ask : 10005, ask_amt : -28, 
timestamp : 10700, symbol : STARFRUIT, alpha : 69, mid : 5001.0, bid : 4998, bid_amt : 1, ask : 5004, ask_amt : -28,
timestamp : 10800, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 5, ask : 10004, ask_amt : -2, 
timestamp : 10800, symbol : STARFRUIT, alpha : 69, mid : 5001.0, bid : 4998, bid_amt : 3, ask : 5004, ask_amt : -24,
timestamp : 10900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 10900, symbol : STARFRUIT, alpha : 69, mid : 5002.0, bid : 4999, bid_amt : 7, ask : 5005, ask_amt : -28,
timestamp : 11000, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 24, ask : 10002, ask_amt : -7, 
timestamp : 11000, symbol : STARFRUIT, alpha : 69, mid : 5003.0, bid : 5002, bid_amt : 7, ask : 5004, ask_amt : -24,
timestamp : 11100, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 3, ask : 10005, ask_amt : -21, 
timestamp : 11100, symbol : STARFRUIT, alpha : 69, mid : 5001.5, bid : 4998, bid_amt : 21, ask : 5005, ask_amt : -21,
timestamp : 11200, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -7, 
timestamp : 11200, symbol : STARFRUIT, alpha : 69, mid : 5001.0, bid : 4998, bid_amt : 2, ask : 5004, ask_amt : -23,
timestamp : 11300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 11300, symbol : STARFRUIT, alpha : 69, mid : 5001.5, bid : 4999, bid_amt : 3, ask : 5004, ask_amt : -1,
timestamp : 11400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 11400, symbol : STARFRUIT, alpha : 69, mid : 5000.0, bid : 4997, bid_amt : 26, ask : 5003, ask_amt : -1,
timestamp : 11500, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -7, 
timestamp : 11500, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4997, bid_amt : 26, ask : 5002, ask_amt : -8,
timestamp : 11600, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -2, 
timestamp : 11600, symbol : STARFRUIT, alpha : 69, mid : 5000.5, bid : 4997, bid_amt : 29, ask : 5004, ask_amt : -29,
timestamp : 11700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 11700, symbol : STARFRUIT, alpha : 69, mid : 4997.5, bid : 4997, bid_amt : 23, ask : 4998, ask_amt : -2,
timestamp : 11800, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9998, bid_amt : 10, ask : 10000, ask_amt : -5, 
timestamp : 11800, symbol : STARFRUIT, alpha : 69, mid : 4998.5, bid : 4997, bid_amt : 29, ask : 5000, ask_amt : -4,
timestamp : 11900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 11900, symbol : STARFRUIT, alpha : 69, mid : 5000.5, bid : 4998, bid_amt : 32, ask : 5003, ask_amt : -3,
timestamp : 12000, symbol : AMETHYSTS, alpha : 69, mid : 10003.5, bid : 10002, bid_amt : 1, ask : 10005, ask_amt : -20, 
timestamp : 12000, symbol : STARFRUIT, alpha : 69, mid : 5001.5, bid : 4998, bid_amt : 20, ask : 5005, ask_amt : -20,
timestamp : 12100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 12100, symbol : STARFRUIT, alpha : 69, mid : 5000.0, bid : 4998, bid_amt : 2, ask : 5002, ask_amt : -1,
timestamp : 12200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 12200, symbol : STARFRUIT, alpha : 69, mid : 5001.0, bid : 4998, bid_amt : 6, ask : 5004, ask_amt : -30,
timestamp : 12300, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 6, ask : 10004, ask_amt : -1, 
timestamp : 12300, symbol : STARFRUIT, alpha : 69, mid : 5001.0, bid : 4998, bid_amt : 1, ask : 5004, ask_amt : -29,
timestamp : 12400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 26, ask : 10005, ask_amt : -26, 
timestamp : 12400, symbol : STARFRUIT, alpha : 69, mid : 5002.0, bid : 4999, bid_amt : 4, ask : 5005, ask_amt : -26,
timestamp : 12500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 20, ask : 10005, ask_amt : -20, 
timestamp : 12500, symbol : STARFRUIT, alpha : 69, mid : 5001.5, bid : 4998, bid_amt : 19, ask : 5005, ask_amt : -20,
timestamp : 12600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 22, ask : 10005, ask_amt : -22, 
timestamp : 12600, symbol : STARFRUIT, alpha : 69, mid : 5001.5, bid : 4998, bid_amt : 22, ask : 5005, ask_amt : -22,
timestamp : 12700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 12700, symbol : STARFRUIT, alpha : 69, mid : 5001.0, bid : 4998, bid_amt : 2, ask : 5004, ask_amt : -22,
timestamp : 12800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 12800, symbol : STARFRUIT, alpha : 69, mid : 5000.5, bid : 4997, bid_amt : 22, ask : 5004, ask_amt : -22,
timestamp : 12900, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -3, 
timestamp : 12900, symbol : STARFRUIT, alpha : 69, mid : 5000.5, bid : 4998, bid_amt : 7, ask : 5003, ask_amt : -1,
timestamp : 13000, symbol : AMETHYSTS, alpha : 69, mid : 10003.5, bid : 10002, bid_amt : 1, ask : 10005, ask_amt : -20, 
timestamp : 13000, symbol : STARFRUIT, alpha : 69, mid : 5002.5, bid : 5002, bid_amt : 1, ask : 5003, ask_amt : -20,
timestamp : 13100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 13100, symbol : STARFRUIT, alpha : 69, mid : 5000.0, bid : 4997, bid_amt : 8, ask : 5003, ask_amt : -26,
timestamp : 13200, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 2, ask : 10005, ask_amt : -22, 
timestamp : 13200, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4997, bid_amt : 22, ask : 5002, ask_amt : -5,
timestamp : 13300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 24, ask : 10005, ask_amt : -24, 
timestamp : 13300, symbol : STARFRUIT, alpha : 69, mid : 5001.0, bid : 4998, bid_amt : 6, ask : 5004, ask_amt : -24,
timestamp : 13400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 13400, symbol : STARFRUIT, alpha : 69, mid : 5000.5, bid : 4997, bid_amt : 32, ask : 5004, ask_amt : -32,
timestamp : 13500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 30, ask : 10005, ask_amt : -30, 
timestamp : 13500, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4997, bid_amt : 30, ask : 5002, ask_amt : -8,
timestamp : 13600, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 25, ask : 10002, ask_amt : -10, 
timestamp : 13600, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4997, bid_amt : 24, ask : 5002, ask_amt : -3,
timestamp : 13700, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 1, ask : 9998, ask_amt : -4, 
timestamp : 13700, symbol : STARFRUIT, alpha : 69, mid : 5001.5, bid : 4999, bid_amt : 4, ask : 5004, ask_amt : -1,
timestamp : 13800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 13800, symbol : STARFRUIT, alpha : 69, mid : 5001.5, bid : 4999, bid_amt : 1, ask : 5004, ask_amt : -2,
timestamp : 13900, symbol : AMETHYSTS, alpha : 69, mid : 9998.0, bid : 9996, bid_amt : 2, ask : 10000, ask_amt : -6, 
timestamp : 13900, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4998, bid_amt : 22, ask : 5001, ask_amt : -6,
timestamp : 14000, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 5, ask : 10004, ask_amt : -2, 
timestamp : 14000, symbol : STARFRUIT, alpha : 69, mid : 5001.0, bid : 4998, bid_amt : 5, ask : 5004, ask_amt : -29,
timestamp : 14100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 14100, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4997, bid_amt : 25, ask : 5002, ask_amt : -1,
timestamp : 14200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 21, ask : 10005, ask_amt : -21, 
timestamp : 14200, symbol : STARFRUIT, alpha : 69, mid : 4997.5, bid : 4997, bid_amt : 21, ask : 4998, ask_amt : -1,
timestamp : 14300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 14300, symbol : STARFRUIT, alpha : 69, mid : 5000.5, bid : 4997, bid_amt : 29, ask : 5004, ask_amt : -29,
timestamp : 14400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 14400, symbol : STARFRUIT, alpha : 69, mid : 5000.5, bid : 4997, bid_amt : 30, ask : 5004, ask_amt : -30,
timestamp : 14500, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 24, ask : 10002, ask_amt : -1, 
timestamp : 14500, symbol : STARFRUIT, alpha : 69, mid : 5000.5, bid : 4997, bid_amt : 24, ask : 5004, ask_amt : -24,
timestamp : 14600, symbol : AMETHYSTS, alpha : 69, mid : 9998.0, bid : 9996, bid_amt : 2, ask : 10000, ask_amt : -2, 
timestamp : 14600, symbol : STARFRUIT, alpha : 69, mid : 4998.5, bid : 4997, bid_amt : 28, ask : 5000, ask_amt : -2,
timestamp : 14700, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 30, ask : 10002, ask_amt : -7, 
timestamp : 14700, symbol : STARFRUIT, alpha : 69, mid : 5000.5, bid : 4997, bid_amt : 30, ask : 5004, ask_amt : -30,
timestamp : 14800, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 28, ask : 10002, ask_amt : -6, 
timestamp : 14800, symbol : STARFRUIT, alpha : 69, mid : 5000.5, bid : 4997, bid_amt : 28, ask : 5004, ask_amt : -28,
timestamp : 14900, symbol : AMETHYSTS, alpha : 69, mid : 10002.5, bid : 10000, bid_amt : 4, ask : 10005, ask_amt : -26, 
timestamp : 14900, symbol : STARFRUIT, alpha : 69, mid : 5002.0, bid : 5000, bid_amt : 4, ask : 5004, ask_amt : -26,
timestamp : 15000, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 1, ask : 10005, ask_amt : -25, 
timestamp : 15000, symbol : STARFRUIT, alpha : 69, mid : 5004.0, bid : 5003, bid_amt : 8, ask : 5005, ask_amt : -25,
timestamp : 15100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 22, ask : 10005, ask_amt : -22, 
timestamp : 15100, symbol : STARFRUIT, alpha : 69, mid : 5001.0, bid : 4998, bid_amt : 5, ask : 5004, ask_amt : -22,
timestamp : 15200, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 6, ask : 10005, ask_amt : -27, 
timestamp : 15200, symbol : STARFRUIT, alpha : 69, mid : 4997.5, bid : 4997, bid_amt : 27, ask : 4998, ask_amt : -1,
timestamp : 15300, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 26, ask : 10002, ask_amt : -1, 
timestamp : 15300, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4997, bid_amt : 26, ask : 5002, ask_amt : -4,
timestamp : 15400, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 2, ask : 9998, ask_amt : -1, 
timestamp : 15400, symbol : STARFRUIT, alpha : 69, mid : 5000.5, bid : 4998, bid_amt : 5, ask : 5003, ask_amt : -2,
timestamp : 15500, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 15500, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4997, bid_amt : 31, ask : 5002, ask_amt : -8,
timestamp : 15600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 15600, symbol : STARFRUIT, alpha : 69, mid : 5000.0, bid : 4997, bid_amt : 7, ask : 5003, ask_amt : -26,
timestamp : 15700, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 5, ask : 10004, ask_amt : -1, 
timestamp : 15700, symbol : STARFRUIT, alpha : 69, mid : 5000.0, bid : 4997, bid_amt : 25, ask : 5003, ask_amt : -1,
timestamp : 15800, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 10, ask : 10004, ask_amt : -2, 
timestamp : 15800, symbol : STARFRUIT, alpha : 69, mid : 5003.0, bid : 5002, bid_amt : 1, ask : 5004, ask_amt : -22,
timestamp : 15900, symbol : AMETHYSTS, alpha : 69, mid : 9998.0, bid : 9996, bid_amt : 2, ask : 10000, ask_amt : -6, 
timestamp : 15900, symbol : STARFRUIT, alpha : 69, mid : 4998.5, bid : 4997, bid_amt : 31, ask : 5000, ask_amt : -6,
timestamp : 16000, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -6, 
timestamp : 16000, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4997, bid_amt : 29, ask : 5002, ask_amt : -2,
timestamp : 16100, symbol : AMETHYSTS, alpha : 69, mid : 9997.5, bid : 9995, bid_amt : 21, ask : 10000, ask_amt : -2, 
timestamp : 16100, symbol : STARFRUIT, alpha : 69, mid : 4998.5, bid : 4997, bid_amt : 21, ask : 5000, ask_amt : -2,
timestamp : 16200, symbol : AMETHYSTS, alpha : 69, mid : 9996.5, bid : 9995, bid_amt : 24, ask : 9998, ask_amt : -1, 
timestamp : 16200, symbol : STARFRUIT, alpha : 69, mid : 4997.0, bid : 4996, bid_amt : 24, ask : 4998, ask_amt : -1,
timestamp : 16300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 16300, symbol : STARFRUIT, alpha : 69, mid : 5000.0, bid : 4997, bid_amt : 2, ask : 5003, ask_amt : -23,
timestamp : 16400, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -3, 
timestamp : 16400, symbol : STARFRUIT, alpha : 69, mid : 4999.0, bid : 4996, bid_amt : 2, ask : 5002, ask_amt : -32,
timestamp : 16500, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -7, 
timestamp : 16500, symbol : STARFRUIT, alpha : 69, mid : 4999.0, bid : 4996, bid_amt : 23, ask : 5002, ask_amt : -2,
timestamp : 16600, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 4, ask : 10004, ask_amt : -2, 
timestamp : 16600, symbol : STARFRUIT, alpha : 69, mid : 4999.0, bid : 4996, bid_amt : 29, ask : 5002, ask_amt : -2,
timestamp : 16700, symbol : AMETHYSTS, alpha : 69, mid : 10003.5, bid : 10002, bid_amt : 1, ask : 10005, ask_amt : -26, 
timestamp : 16700, symbol : STARFRUIT, alpha : 69, mid : 5001.5, bid : 5001, bid_amt : 1, ask : 5002, ask_amt : -26,
timestamp : 16800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 26, ask : 10005, ask_amt : -26, 
timestamp : 16800, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4996, bid_amt : 26, ask : 5003, ask_amt : -26,
timestamp : 16900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 16900, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4996, bid_amt : 26, ask : 5003, ask_amt : -26,
timestamp : 17000, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 9, ask : 10005, ask_amt : -29, 
timestamp : 17000, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4996, bid_amt : 29, ask : 5003, ask_amt : -29,
timestamp : 17100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 17100, symbol : STARFRUIT, alpha : 69, mid : 4999.0, bid : 4996, bid_amt : 23, ask : 5002, ask_amt : -2,
timestamp : 17200, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 3, ask : 10004, ask_amt : -2, 
timestamp : 17200, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4996, bid_amt : 24, ask : 5003, ask_amt : -24,
timestamp : 17300, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -9, 
timestamp : 17300, symbol : STARFRUIT, alpha : 69, mid : 4998.5, bid : 4996, bid_amt : 25, ask : 5001, ask_amt : -6,
timestamp : 17400, symbol : AMETHYSTS, alpha : 69, mid : 10002.5, bid : 10000, bid_amt : 6, ask : 10005, ask_amt : -28, 
timestamp : 17400, symbol : STARFRUIT, alpha : 69, mid : 5001.0, bid : 4999, bid_amt : 6, ask : 5003, ask_amt : -28,
timestamp : 17500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 26, ask : 10005, ask_amt : -26, 
timestamp : 17500, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4996, bid_amt : 26, ask : 5003, ask_amt : -26,
timestamp : 17600, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 6, ask : 10005, ask_amt : -30, 
timestamp : 17600, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4996, bid_amt : 30, ask : 5003, ask_amt : -30,
timestamp : 17700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 17700, symbol : STARFRUIT, alpha : 69, mid : 5001.5, bid : 5001, bid_amt : 1, ask : 5002, ask_amt : -29,
timestamp : 17800, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -5, 
timestamp : 17800, symbol : STARFRUIT, alpha : 69, mid : 4999.0, bid : 4996, bid_amt : 26, ask : 5002, ask_amt : -2,
timestamp : 17900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 23, ask : 10005, ask_amt : -23, 
timestamp : 17900, symbol : STARFRUIT, alpha : 69, mid : 4998.5, bid : 4995, bid_amt : 23, ask : 5002, ask_amt : -23,
timestamp : 18000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 18000, symbol : STARFRUIT, alpha : 69, mid : 4999.0, bid : 4996, bid_amt : 2, ask : 5002, ask_amt : -27,
timestamp : 18100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 20, ask : 10005, ask_amt : -20, 
timestamp : 18100, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4996, bid_amt : 20, ask : 5003, ask_amt : -20,
timestamp : 18200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 18200, symbol : STARFRUIT, alpha : 69, mid : 4996.0, bid : 4995, bid_amt : 25, ask : 4997, ask_amt : -4,
timestamp : 18300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 18300, symbol : STARFRUIT, alpha : 69, mid : 4998.5, bid : 4995, bid_amt : 25, ask : 5002, ask_amt : -25,
timestamp : 18400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 18400, symbol : STARFRUIT, alpha : 69, mid : 4997.5, bid : 4995, bid_amt : 25, ask : 5000, ask_amt : -5,
timestamp : 18500, symbol : AMETHYSTS, alpha : 69, mid : 9997.5, bid : 9995, bid_amt : 29, ask : 10000, ask_amt : -2, 
timestamp : 18500, symbol : STARFRUIT, alpha : 69, mid : 4996.5, bid : 4995, bid_amt : 29, ask : 4998, ask_amt : -1,
timestamp : 18600, symbol : AMETHYSTS, alpha : 69, mid : 10003.5, bid : 10002, bid_amt : 1, ask : 10005, ask_amt : -20, 
timestamp : 18600, symbol : STARFRUIT, alpha : 69, mid : 4998.5, bid : 4996, bid_amt : 20, ask : 5001, ask_amt : -5,
timestamp : 18700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 22, ask : 10005, ask_amt : -22, 
timestamp : 18700, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4996, bid_amt : 22, ask : 5003, ask_amt : -22,
timestamp : 18800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 18800, symbol : STARFRUIT, alpha : 69, mid : 4999.0, bid : 4996, bid_amt : 28, ask : 5002, ask_amt : -2,
timestamp : 18900, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 2, ask : 10005, ask_amt : -22, 
timestamp : 18900, symbol : STARFRUIT, alpha : 69, mid : 4999.5, bid : 4996, bid_amt : 22, ask : 5003, ask_amt : -22,
timestamp : 19000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 19000, symbol : STARFRUIT, alpha : 69, mid : 4995.5, bid : 4995, bid_amt : 28, ask : 4996, ask_amt : -10,
timestamp : 19100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
